id,b_m,malignant
ISIC_0008825,benign,0
ISIC_0008824,benign,0
ISIC_0008823,benign,0
ISIC_0008822,benign,0
ISIC_0008821,benign,0
ISIC_0008820,benign,0
ISIC_0008819,benign,0
ISIC_0008818,benign,0
ISIC_0008817,benign,0
ISIC_0008816,benign,0
ISIC_0008815,benign,0
ISIC_0008814,benign,0
ISIC_0008813,benign,0
ISIC_0008812,benign,0
ISIC_0008811,benign,0
ISIC_0008810,benign,0
ISIC_0008809,benign,0
ISIC_0008808,benign,0
ISIC_0008807,benign,0
ISIC_0008806,benign,0
ISIC_0008805,benign,0
ISIC_0008804,benign,0
ISIC_0008803,benign,0
ISIC_0008802,benign,0
ISIC_0008801,benign,0
ISIC_0008800,benign,0
ISIC_0008799,benign,0
ISIC_0008798,benign,0
ISIC_0008797,benign,0
ISIC_0008796,benign,0
ISIC_0008795,benign,0
ISIC_0008794,benign,0
ISIC_0008793,benign,0
ISIC_0008792,benign,0
ISIC_0008791,benign,0
ISIC_0008790,benign,0
ISIC_0008789,benign,0
ISIC_0008788,benign,0
ISIC_0008787,benign,0
ISIC_0008786,benign,0
ISIC_0008785,benign,0
ISIC_0008784,benign,0
ISIC_0008783,benign,0
ISIC_0008782,benign,0
ISIC_0008781,benign,0
ISIC_0008780,benign,0
ISIC_0008779,benign,0
ISIC_0008778,benign,0
ISIC_0008777,benign,0
ISIC_0008776,benign,0
ISIC_0008775,benign,0
ISIC_0008774,benign,0
ISIC_0008773,benign,0
ISIC_0008772,benign,0
ISIC_0008771,benign,0
ISIC_0008770,benign,0
ISIC_0008769,benign,0
ISIC_0008768,benign,0
ISIC_0008767,benign,0
ISIC_0008766,benign,0
ISIC_0008765,benign,0
ISIC_0008764,benign,0
ISIC_0008763,benign,0
ISIC_0008762,benign,0
ISIC_0008761,benign,0
ISIC_0008760,benign,0
ISIC_0008759,benign,0
ISIC_0008758,benign,0
ISIC_0008757,benign,0
ISIC_0008756,benign,0
ISIC_0008755,benign,0
ISIC_0008754,benign,0
ISIC_0008753,benign,0
ISIC_0008752,benign,0
ISIC_0008751,benign,0
ISIC_0008750,benign,0
ISIC_0008749,benign,0
ISIC_0008748,benign,0
ISIC_0008747,benign,0
ISIC_0008746,benign,0
ISIC_0008745,benign,0
ISIC_0008744,benign,0
ISIC_0008743,benign,0
ISIC_0008742,benign,0
ISIC_0008741,benign,0
ISIC_0008740,benign,0
ISIC_0008739,benign,0
ISIC_0008738,benign,0
ISIC_0008737,benign,0
ISIC_0008736,benign,0
ISIC_0008735,benign,0
ISIC_0008734,benign,0
ISIC_0008733,benign,0
ISIC_0008732,benign,0
ISIC_0008731,benign,0
ISIC_0008730,benign,0
ISIC_0008729,benign,0
ISIC_0008728,benign,0
ISIC_0008727,benign,0
ISIC_0008726,benign,0
ISIC_0008725,benign,0
ISIC_0008724,benign,0
ISIC_0008723,benign,0
ISIC_0008722,benign,0
ISIC_0008721,benign,0
ISIC_0008720,benign,0
ISIC_0008719,benign,0
ISIC_0008718,benign,0
ISIC_0008717,benign,0
ISIC_0008716,benign,0
ISIC_0008715,benign,0
ISIC_0008714,benign,0
ISIC_0008713,benign,0
ISIC_0008712,benign,0
ISIC_0008711,benign,0
ISIC_0008710,benign,0
ISIC_0008709,benign,0
ISIC_0008708,benign,0
ISIC_0008707,benign,0
ISIC_0008706,benign,0
ISIC_0008705,benign,0
ISIC_0008704,benign,0
ISIC_0008703,benign,0
ISIC_0008702,benign,0
ISIC_0008701,benign,0
ISIC_0008700,benign,0
ISIC_0008699,benign,0
ISIC_0008698,benign,0
ISIC_0008697,benign,0
ISIC_0008696,benign,0
ISIC_0008695,benign,0
ISIC_0008694,benign,0
ISIC_0008693,benign,0
ISIC_0008692,benign,0
ISIC_0008691,benign,0
ISIC_0008690,benign,0
ISIC_0008689,benign,0
ISIC_0008688,benign,0
ISIC_0008687,benign,0
ISIC_0008686,benign,0
ISIC_0008685,benign,0
ISIC_0008684,benign,0
ISIC_0008683,benign,0
ISIC_0008682,benign,0
ISIC_0008681,benign,0
ISIC_0008680,benign,0
ISIC_0008679,benign,0
ISIC_0008678,benign,0
ISIC_0008677,benign,0
ISIC_0008676,benign,0
ISIC_0008675,benign,0
ISIC_0008674,benign,0
ISIC_0008673,benign,0
ISIC_0008672,benign,0
ISIC_0008671,benign,0
ISIC_0008670,benign,0
ISIC_0008669,benign,0
ISIC_0008668,benign,0
ISIC_0008667,benign,0
ISIC_0008666,benign,0
ISIC_0008665,benign,0
ISIC_0008664,benign,0
ISIC_0008663,benign,0
ISIC_0008662,benign,0
ISIC_0008661,benign,0
ISIC_0008660,benign,0
ISIC_0008659,benign,0
ISIC_0008658,benign,0
ISIC_0008657,benign,0
ISIC_0008656,benign,0
ISIC_0008655,benign,0
ISIC_0008654,benign,0
ISIC_0008653,benign,0
ISIC_0008652,benign,0
ISIC_0008651,benign,0
ISIC_0008650,benign,0
ISIC_0008649,benign,0
ISIC_0008648,benign,0
ISIC_0008647,benign,0
ISIC_0008646,benign,0
ISIC_0008645,benign,0
ISIC_0008644,benign,0
ISIC_0008643,benign,0
ISIC_0008642,benign,0
ISIC_0008641,benign,0
ISIC_0008640,benign,0
ISIC_0008639,benign,0
ISIC_0008638,benign,0
ISIC_0008637,benign,0
ISIC_0008636,benign,0
ISIC_0008635,benign,0
ISIC_0008634,benign,0
ISIC_0008633,benign,0
ISIC_0008632,benign,0
ISIC_0008631,benign,0
ISIC_0008630,benign,0
ISIC_0008629,benign,0
ISIC_0008628,benign,0
ISIC_0008627,benign,0
ISIC_0008626,benign,0
ISIC_0008625,benign,0
ISIC_0008624,benign,0
ISIC_0008623,benign,0
ISIC_0008622,benign,0
ISIC_0008621,benign,0
ISIC_0008620,benign,0
ISIC_0008619,benign,0
ISIC_0008618,benign,0
ISIC_0008617,benign,0
ISIC_0008616,benign,0
ISIC_0008615,benign,0
ISIC_0008614,benign,0
ISIC_0008613,benign,0
ISIC_0008612,benign,0
ISIC_0008611,benign,0
ISIC_0008610,benign,0
ISIC_0008609,benign,0
ISIC_0008608,benign,0
ISIC_0008607,benign,0
ISIC_0008606,benign,0
ISIC_0008605,benign,0
ISIC_0008604,benign,0
ISIC_0008603,benign,0
ISIC_0008602,benign,0
ISIC_0008601,benign,0
ISIC_0008600,benign,0
ISIC_0008599,benign,0
ISIC_0008598,benign,0
ISIC_0008597,benign,0
ISIC_0008596,benign,0
ISIC_0008595,benign,0
ISIC_0008594,benign,0
ISIC_0008593,benign,0
ISIC_0008592,benign,0
ISIC_0008591,benign,0
ISIC_0008590,benign,0
ISIC_0008589,benign,0
ISIC_0008588,benign,0
ISIC_0008587,benign,0
ISIC_0008586,benign,0
ISIC_0008585,benign,0
ISIC_0008584,benign,0
ISIC_0008583,benign,0
ISIC_0008582,benign,0
ISIC_0008581,benign,0
ISIC_0008580,benign,0
ISIC_0008579,benign,0
ISIC_0008578,benign,0
ISIC_0008577,benign,0
ISIC_0008576,benign,0
ISIC_0008575,benign,0
ISIC_0008574,benign,0
ISIC_0008573,benign,0
ISIC_0008572,benign,0
ISIC_0008571,benign,0
ISIC_0008570,benign,0
ISIC_0008569,benign,0
ISIC_0008568,benign,0
ISIC_0008567,benign,0
ISIC_0008566,benign,0
ISIC_0008565,benign,0
ISIC_0008564,benign,0
ISIC_0008563,benign,0
ISIC_0008562,benign,0
ISIC_0008561,benign,0
ISIC_0008560,benign,0
ISIC_0008559,benign,0
ISIC_0008558,benign,0
ISIC_0008557,benign,0
ISIC_0008556,benign,0
ISIC_0008555,benign,0
ISIC_0008554,benign,0
ISIC_0008553,benign,0
ISIC_0008552,benign,0
ISIC_0008551,benign,0
ISIC_0008550,benign,0
ISIC_0008549,benign,0
ISIC_0008548,benign,0
ISIC_0008547,benign,0
ISIC_0008546,benign,0
ISIC_0008545,benign,0
ISIC_0008544,benign,0
ISIC_0008543,benign,0
ISIC_0008542,benign,0
ISIC_0008541,benign,0
ISIC_0008540,benign,0
ISIC_0008539,benign,0
ISIC_0008538,benign,0
ISIC_0008537,benign,0
ISIC_0008536,benign,0
ISIC_0008535,benign,0
ISIC_0008534,benign,0
ISIC_0008533,benign,0
ISIC_0008532,benign,0
ISIC_0008531,benign,0
ISIC_0008530,benign,0
ISIC_0008529,benign,0
ISIC_0008528,benign,0
ISIC_0008527,benign,0
ISIC_0008526,benign,0
ISIC_0008525,benign,0
ISIC_0008524,benign,0
ISIC_0008523,benign,0
ISIC_0008522,benign,0
ISIC_0008521,benign,0
ISIC_0008520,benign,0
ISIC_0008519,benign,0
ISIC_0008518,benign,0
ISIC_0008517,benign,0
ISIC_0008516,benign,0
ISIC_0008515,benign,0
ISIC_0008514,benign,0
ISIC_0008513,benign,0
ISIC_0008512,benign,0
ISIC_0008511,benign,0
ISIC_0008510,benign,0
ISIC_0008509,benign,0
ISIC_0008508,benign,0
ISIC_0008507,benign,0
ISIC_0008506,benign,0
ISIC_0008505,benign,0
ISIC_0008504,benign,0
ISIC_0008503,benign,0
ISIC_0008502,benign,0
ISIC_0008501,benign,0
ISIC_0008500,benign,0
ISIC_0008499,benign,0
ISIC_0008498,benign,0
ISIC_0008497,benign,0
ISIC_0008496,benign,0
ISIC_0008495,benign,0
ISIC_0008494,benign,0
ISIC_0008493,benign,0
ISIC_0008492,benign,0
ISIC_0008491,benign,0
ISIC_0008490,benign,0
ISIC_0008489,benign,0
ISIC_0008488,benign,0
ISIC_0008487,benign,0
ISIC_0008486,benign,0
ISIC_0008485,benign,0
ISIC_0008484,benign,0
ISIC_0008483,benign,0
ISIC_0008482,benign,0
ISIC_0008481,benign,0
ISIC_0008480,benign,0
ISIC_0008479,benign,0
ISIC_0008478,benign,0
ISIC_0008477,benign,0
ISIC_0008476,benign,0
ISIC_0008475,benign,0
ISIC_0008474,benign,0
ISIC_0008473,benign,0
ISIC_0008472,benign,0
ISIC_0008471,benign,0
ISIC_0008470,benign,0
ISIC_0008469,benign,0
ISIC_0008468,benign,0
ISIC_0008467,benign,0
ISIC_0008466,benign,0
ISIC_0008465,benign,0
ISIC_0008464,benign,0
ISIC_0008463,benign,0
ISIC_0008462,benign,0
ISIC_0008461,benign,0
ISIC_0008460,benign,0
ISIC_0008459,benign,0
ISIC_0008458,benign,0
ISIC_0008457,benign,0
ISIC_0008456,benign,0
ISIC_0008455,benign,0
ISIC_0008454,benign,0
ISIC_0008453,benign,0
ISIC_0008452,benign,0
ISIC_0008451,benign,0
ISIC_0008450,benign,0
ISIC_0008449,benign,0
ISIC_0008448,benign,0
ISIC_0008447,benign,0
ISIC_0008446,benign,0
ISIC_0008445,benign,0
ISIC_0008444,benign,0
ISIC_0008443,benign,0
ISIC_0008442,benign,0
ISIC_0008441,benign,0
ISIC_0008440,benign,0
ISIC_0008439,benign,0
ISIC_0008438,benign,0
ISIC_0008437,benign,0
ISIC_0008436,benign,0
ISIC_0008435,benign,0
ISIC_0008434,benign,0
ISIC_0008433,benign,0
ISIC_0008432,benign,0
ISIC_0008431,benign,0
ISIC_0008430,benign,0
ISIC_0008429,benign,0
ISIC_0008428,benign,0
ISIC_0008427,benign,0
ISIC_0008426,benign,0
ISIC_0008425,benign,0
ISIC_0008424,benign,0
ISIC_0008423,benign,0
ISIC_0008422,benign,0
ISIC_0008421,benign,0
ISIC_0008420,benign,0
ISIC_0008419,benign,0
ISIC_0008418,benign,0
ISIC_0008417,benign,0
ISIC_0008416,benign,0
ISIC_0008415,benign,0
ISIC_0008414,benign,0
ISIC_0008413,benign,0
ISIC_0008412,benign,0
ISIC_0008411,benign,0
ISIC_0008410,benign,0
ISIC_0008409,benign,0
ISIC_0008408,benign,0
ISIC_0008407,benign,0
ISIC_0008406,benign,0
ISIC_0008405,benign,0
ISIC_0008404,benign,0
ISIC_0008403,benign,0
ISIC_0008402,benign,0
ISIC_0008401,benign,0
ISIC_0008400,benign,0
ISIC_0008399,benign,0
ISIC_0008398,benign,0
ISIC_0008397,benign,0
ISIC_0008396,benign,0
ISIC_0008395,benign,0
ISIC_0008394,benign,0
ISIC_0008393,benign,0
ISIC_0008392,benign,0
ISIC_0008391,benign,0
ISIC_0008390,benign,0
ISIC_0008389,benign,0
ISIC_0008388,benign,0
ISIC_0008387,benign,0
ISIC_0008386,benign,0
ISIC_0008385,benign,0
ISIC_0008384,benign,0
ISIC_0008383,benign,0
ISIC_0008382,benign,0
ISIC_0008381,benign,0
ISIC_0008380,benign,0
ISIC_0008379,benign,0
ISIC_0008378,benign,0
ISIC_0008377,benign,0
ISIC_0008376,benign,0
ISIC_0008375,benign,0
ISIC_0008374,benign,0
ISIC_0008373,benign,0
ISIC_0008372,benign,0
ISIC_0008371,benign,0
ISIC_0008370,benign,0
ISIC_0008369,benign,0
ISIC_0008368,benign,0
ISIC_0008367,benign,0
ISIC_0008366,benign,0
ISIC_0008365,benign,0
ISIC_0008364,benign,0
ISIC_0008363,benign,0
ISIC_0008362,benign,0
ISIC_0008361,benign,0
ISIC_0008360,benign,0
ISIC_0008359,benign,0
ISIC_0008358,benign,0
ISIC_0008357,benign,0
ISIC_0008356,benign,0
ISIC_0008355,benign,0
ISIC_0008354,benign,0
ISIC_0008353,benign,0
ISIC_0008352,benign,0
ISIC_0008351,benign,0
ISIC_0008350,benign,0
ISIC_0008349,benign,0
ISIC_0008348,benign,0
ISIC_0008347,benign,0
ISIC_0008346,benign,0
ISIC_0008345,benign,0
ISIC_0008344,benign,0
ISIC_0008343,benign,0
ISIC_0008342,benign,0
ISIC_0008341,benign,0
ISIC_0008340,benign,0
ISIC_0008339,benign,0
ISIC_0008338,benign,0
ISIC_0008337,benign,0
ISIC_0008336,benign,0
ISIC_0008335,benign,0
ISIC_0008334,benign,0
ISIC_0008333,benign,0
ISIC_0008332,benign,0
ISIC_0008331,benign,0
ISIC_0008330,benign,0
ISIC_0008329,benign,0
ISIC_0008328,benign,0
ISIC_0008327,benign,0
ISIC_0008326,benign,0
ISIC_0008325,benign,0
ISIC_0008324,benign,0
ISIC_0008323,benign,0
ISIC_0008322,benign,0
ISIC_0008321,benign,0
ISIC_0008320,benign,0
ISIC_0008319,benign,0
ISIC_0008318,benign,0
ISIC_0008317,benign,0
ISIC_0008316,benign,0
ISIC_0008315,benign,0
ISIC_0008314,benign,0
ISIC_0008313,benign,0
ISIC_0008312,benign,0
ISIC_0008311,benign,0
ISIC_0008310,benign,0
ISIC_0008309,benign,0
ISIC_0008308,benign,0
ISIC_0008307,benign,0
ISIC_0008306,benign,0
ISIC_0008305,benign,0
ISIC_0008304,benign,0
ISIC_0008303,benign,0
ISIC_0008302,benign,0
ISIC_0008301,benign,0
ISIC_0008300,benign,0
ISIC_0008299,benign,0
ISIC_0008298,benign,0
ISIC_0008297,benign,0
ISIC_0008296,benign,0
ISIC_0008295,benign,0
ISIC_0008294,benign,0
ISIC_0008293,benign,0
ISIC_0008292,benign,0
ISIC_0008291,benign,0
ISIC_0008290,benign,0
ISIC_0008289,benign,0
ISIC_0008288,benign,0
ISIC_0008287,benign,0
ISIC_0008286,benign,0
ISIC_0008285,benign,0
ISIC_0008284,benign,0
ISIC_0008283,benign,0
ISIC_0008282,benign,0
ISIC_0008281,benign,0
ISIC_0008280,benign,0
ISIC_0008279,benign,0
ISIC_0008278,benign,0
ISIC_0008277,benign,0
ISIC_0008276,benign,0
ISIC_0008275,benign,0
ISIC_0008274,benign,0
ISIC_0008273,benign,0
ISIC_0008272,benign,0
ISIC_0008271,benign,0
ISIC_0008270,benign,0
ISIC_0008269,benign,0
ISIC_0008268,benign,0
ISIC_0008267,benign,0
ISIC_0008266,benign,0
ISIC_0008265,benign,0
ISIC_0008264,benign,0
ISIC_0008263,benign,0
ISIC_0008262,benign,0
ISIC_0008261,benign,0
ISIC_0008260,benign,0
ISIC_0008259,benign,0
ISIC_0008258,benign,0
ISIC_0008257,benign,0
ISIC_0008256,benign,0
ISIC_0008255,benign,0
ISIC_0008254,benign,0
ISIC_0008253,benign,0
ISIC_0008252,benign,0
ISIC_0008251,benign,0
ISIC_0008250,benign,0
ISIC_0008249,benign,0
ISIC_0008248,benign,0
ISIC_0008247,benign,0
ISIC_0008246,benign,0
ISIC_0008245,benign,0
ISIC_0008244,benign,0
ISIC_0008243,benign,0
ISIC_0008242,benign,0
ISIC_0008241,benign,0
ISIC_0008240,benign,0
ISIC_0008239,benign,0
ISIC_0008238,benign,0
ISIC_0008237,benign,0
ISIC_0008236,benign,0
ISIC_0008235,benign,0
ISIC_0008234,benign,0
ISIC_0008233,benign,0
ISIC_0008232,benign,0
ISIC_0008231,benign,0
ISIC_0008230,benign,0
ISIC_0008229,benign,0
ISIC_0008228,benign,0
ISIC_0008227,benign,0
ISIC_0008226,benign,0
ISIC_0008225,benign,0
ISIC_0008224,benign,0
ISIC_0008223,benign,0
ISIC_0008222,benign,0
ISIC_0008221,benign,0
ISIC_0008220,benign,0
ISIC_0008219,benign,0
ISIC_0008218,benign,0
ISIC_0008217,benign,0
ISIC_0008216,benign,0
ISIC_0008215,benign,0
ISIC_0008214,benign,0
ISIC_0008213,benign,0
ISIC_0008212,benign,0
ISIC_0008211,benign,0
ISIC_0008210,benign,0
ISIC_0008209,benign,0
ISIC_0008208,benign,0
ISIC_0008207,benign,0
ISIC_0008206,benign,0
ISIC_0008205,benign,0
ISIC_0008204,benign,0
ISIC_0008203,benign,0
ISIC_0008202,benign,0
ISIC_0008201,benign,0
ISIC_0008200,benign,0
ISIC_0008199,benign,0
ISIC_0008198,benign,0
ISIC_0008197,benign,0
ISIC_0008196,benign,0
ISIC_0008195,benign,0
ISIC_0008194,benign,0
ISIC_0008193,benign,0
ISIC_0008192,benign,0
ISIC_0008191,benign,0
ISIC_0008190,benign,0
ISIC_0008189,benign,0
ISIC_0008188,benign,0
ISIC_0008187,benign,0
ISIC_0008186,benign,0
ISIC_0008185,benign,0
ISIC_0008184,benign,0
ISIC_0008183,benign,0
ISIC_0008182,benign,0
ISIC_0008181,benign,0
ISIC_0008180,benign,0
ISIC_0008179,benign,0
ISIC_0008178,benign,0
ISIC_0008177,benign,0
ISIC_0008176,benign,0
ISIC_0008175,benign,0
ISIC_0008174,benign,0
ISIC_0008173,benign,0
ISIC_0008172,benign,0
ISIC_0008171,benign,0
ISIC_0008170,benign,0
ISIC_0008169,benign,0
ISIC_0008168,benign,0
ISIC_0008167,benign,0
ISIC_0008166,benign,0
ISIC_0008165,benign,0
ISIC_0008164,benign,0
ISIC_0008163,benign,0
ISIC_0008162,benign,0
ISIC_0008161,benign,0
ISIC_0008160,benign,0
ISIC_0008159,benign,0
ISIC_0008158,benign,0
ISIC_0008157,benign,0
ISIC_0008156,benign,0
ISIC_0008155,benign,0
ISIC_0008154,benign,0
ISIC_0008153,benign,0
ISIC_0008152,benign,0
ISIC_0008151,benign,0
ISIC_0008150,benign,0
ISIC_0008149,benign,0
ISIC_0008148,benign,0
ISIC_0008147,benign,0
ISIC_0008146,benign,0
ISIC_0008145,benign,0
ISIC_0008144,benign,0
ISIC_0008143,benign,0
ISIC_0008142,benign,0
ISIC_0008141,benign,0
ISIC_0008140,benign,0
ISIC_0008139,benign,0
ISIC_0008138,benign,0
ISIC_0008137,benign,0
ISIC_0008136,benign,0
ISIC_0008135,benign,0
ISIC_0008134,benign,0
ISIC_0008133,benign,0
ISIC_0008132,benign,0
ISIC_0008131,benign,0
ISIC_0008130,benign,0
ISIC_0008129,benign,0
ISIC_0008128,benign,0
ISIC_0008127,benign,0
ISIC_0008126,benign,0
ISIC_0008125,benign,0
ISIC_0008124,benign,0
ISIC_0008123,benign,0
ISIC_0008122,benign,0
ISIC_0008121,benign,0
ISIC_0008120,benign,0
ISIC_0008119,benign,0
ISIC_0008118,benign,0
ISIC_0008117,benign,0
ISIC_0008116,benign,0
ISIC_0008115,benign,0
ISIC_0008114,benign,0
ISIC_0008113,benign,0
ISIC_0008112,benign,0
ISIC_0008111,benign,0
ISIC_0008110,benign,0
ISIC_0008109,benign,0
ISIC_0008108,benign,0
ISIC_0008107,benign,0
ISIC_0008106,benign,0
ISIC_0008105,benign,0
ISIC_0008104,benign,0
ISIC_0008103,benign,0
ISIC_0008102,benign,0
ISIC_0008101,benign,0
ISIC_0008100,benign,0
ISIC_0008099,benign,0
ISIC_0008098,benign,0
ISIC_0008097,benign,0
ISIC_0008096,benign,0
ISIC_0008095,benign,0
ISIC_0008094,benign,0
ISIC_0008093,benign,0
ISIC_0008092,benign,0
ISIC_0008091,benign,0
ISIC_0008090,benign,0
ISIC_0008089,benign,0
ISIC_0008088,benign,0
ISIC_0008087,benign,0
ISIC_0008086,benign,0
ISIC_0008085,benign,0
ISIC_0008084,benign,0
ISIC_0008083,benign,0
ISIC_0008082,benign,0
ISIC_0008081,benign,0
ISIC_0008080,benign,0
ISIC_0008079,benign,0
ISIC_0008078,benign,0
ISIC_0008077,benign,0
ISIC_0008076,benign,0
ISIC_0008075,benign,0
ISIC_0008074,benign,0
ISIC_0008073,benign,0
ISIC_0008072,benign,0
ISIC_0008071,benign,0
ISIC_0008070,benign,0
ISIC_0008069,benign,0
ISIC_0008068,benign,0
ISIC_0008067,benign,0
ISIC_0008066,benign,0
ISIC_0008065,benign,0
ISIC_0008064,benign,0
ISIC_0008063,benign,0
ISIC_0008062,benign,0
ISIC_0008061,benign,0
ISIC_0008060,benign,0
ISIC_0008059,benign,0
ISIC_0008058,benign,0
ISIC_0008057,benign,0
ISIC_0008056,benign,0
ISIC_0008055,benign,0
ISIC_0008054,benign,0
ISIC_0008053,benign,0
ISIC_0008052,benign,0
ISIC_0008051,benign,0
ISIC_0008050,benign,0
ISIC_0008049,benign,0
ISIC_0008048,benign,0
ISIC_0008047,benign,0
ISIC_0008046,benign,0
ISIC_0008045,benign,0
ISIC_0008044,benign,0
ISIC_0008043,benign,0
ISIC_0008042,benign,0
ISIC_0008041,benign,0
ISIC_0008040,benign,0
ISIC_0008039,benign,0
ISIC_0008038,benign,0
ISIC_0008037,benign,0
ISIC_0008036,benign,0
ISIC_0008035,benign,0
ISIC_0008034,benign,0
ISIC_0008033,benign,0
ISIC_0008032,benign,0
ISIC_0008031,benign,0
ISIC_0008030,benign,0
ISIC_0008029,benign,0
ISIC_0008028,benign,0
ISIC_0008027,benign,0
ISIC_0008026,benign,0
ISIC_0008025,benign,0
ISIC_0008024,benign,0
ISIC_0008023,benign,0
ISIC_0008022,benign,0
ISIC_0008021,benign,0
ISIC_0008020,benign,0
ISIC_0008019,benign,0
ISIC_0008018,benign,0
ISIC_0008017,benign,0
ISIC_0008016,benign,0
ISIC_0008015,benign,0
ISIC_0008014,benign,0
ISIC_0008013,benign,0
ISIC_0008012,benign,0
ISIC_0008011,benign,0
ISIC_0008010,benign,0
ISIC_0008009,benign,0
ISIC_0008008,benign,0
ISIC_0008007,benign,0
ISIC_0008006,benign,0
ISIC_0008005,benign,0
ISIC_0008004,benign,0
ISIC_0008003,benign,0
ISIC_0008002,benign,0
ISIC_0008001,benign,0
ISIC_0008000,benign,0
ISIC_0007999,benign,0
ISIC_0007998,benign,0
ISIC_0007997,benign,0
ISIC_0007996,benign,0
ISIC_0007995,benign,0
ISIC_0007994,benign,0
ISIC_0007993,benign,0
ISIC_0007992,benign,0
ISIC_0007991,benign,0
ISIC_0007990,benign,0
ISIC_0007989,benign,0
ISIC_0007988,benign,0
ISIC_0007987,benign,0
ISIC_0007986,benign,0
ISIC_0007985,benign,0
ISIC_0007984,benign,0
ISIC_0007983,benign,0
ISIC_0007982,benign,0
ISIC_0007981,benign,0
ISIC_0007980,benign,0
ISIC_0007979,benign,0
ISIC_0007978,benign,0
ISIC_0007977,benign,0
ISIC_0007976,benign,0
ISIC_0007975,benign,0
ISIC_0007974,benign,0
ISIC_0007973,benign,0
ISIC_0007972,benign,0
ISIC_0007971,benign,0
ISIC_0007970,benign,0
ISIC_0007969,benign,0
ISIC_0007968,benign,0
ISIC_0007967,benign,0
ISIC_0007966,benign,0
ISIC_0007965,benign,0
ISIC_0007964,benign,0
ISIC_0007963,benign,0
ISIC_0007962,benign,0
ISIC_0007961,benign,0
ISIC_0007960,benign,0
ISIC_0007959,benign,0
ISIC_0007958,benign,0
ISIC_0007957,benign,0
ISIC_0007956,benign,0
ISIC_0007955,benign,0
ISIC_0007954,benign,0
ISIC_0007953,benign,0
ISIC_0007952,benign,0
ISIC_0007951,benign,0
ISIC_0007950,benign,0
ISIC_0007949,benign,0
ISIC_0007948,benign,0
ISIC_0007947,benign,0
ISIC_0007946,benign,0
ISIC_0007945,benign,0
ISIC_0007944,benign,0
ISIC_0007943,benign,0
ISIC_0007942,benign,0
ISIC_0007941,benign,0
ISIC_0007940,benign,0
ISIC_0007939,benign,0
ISIC_0007938,benign,0
ISIC_0007937,benign,0
ISIC_0007936,benign,0
ISIC_0007935,benign,0
ISIC_0007934,benign,0
ISIC_0007933,benign,0
ISIC_0007932,benign,0
ISIC_0007931,benign,0
ISIC_0007930,benign,0
ISIC_0007929,benign,0
ISIC_0007928,benign,0
ISIC_0007927,benign,0
ISIC_0007926,benign,0
ISIC_0007925,benign,0
ISIC_0007924,benign,0
ISIC_0007923,benign,0
ISIC_0007922,benign,0
ISIC_0007921,benign,0
ISIC_0007920,benign,0
ISIC_0007919,benign,0
ISIC_0007918,benign,0
ISIC_0007917,benign,0
ISIC_0007916,benign,0
ISIC_0007915,benign,0
ISIC_0007914,benign,0
ISIC_0007913,benign,0
ISIC_0007912,benign,0
ISIC_0007911,benign,0
ISIC_0007910,benign,0
ISIC_0007909,benign,0
ISIC_0007908,benign,0
ISIC_0007907,benign,0
ISIC_0007906,benign,0
ISIC_0007905,benign,0
ISIC_0007904,benign,0
ISIC_0007903,benign,0
ISIC_0007902,benign,0
ISIC_0007901,benign,0
ISIC_0007900,benign,0
ISIC_0007899,benign,0
ISIC_0007898,benign,0
ISIC_0007897,benign,0
ISIC_0007896,benign,0
ISIC_0007895,benign,0
ISIC_0007894,benign,0
ISIC_0007893,benign,0
ISIC_0007892,benign,0
ISIC_0007891,benign,0
ISIC_0007890,benign,0
ISIC_0007889,benign,0
ISIC_0007888,benign,0
ISIC_0007887,benign,0
ISIC_0007886,benign,0
ISIC_0007885,benign,0
ISIC_0007884,benign,0
ISIC_0007883,benign,0
ISIC_0007882,benign,0
ISIC_0007881,benign,0
ISIC_0007880,benign,0
ISIC_0007879,benign,0
ISIC_0007878,benign,0
ISIC_0007877,benign,0
ISIC_0007876,benign,0
ISIC_0007875,benign,0
ISIC_0007874,benign,0
ISIC_0007873,benign,0
ISIC_0007872,benign,0
ISIC_0007871,benign,0
ISIC_0007870,benign,0
ISIC_0007869,benign,0
ISIC_0007868,benign,0
ISIC_0007867,benign,0
ISIC_0007866,benign,0
ISIC_0007865,benign,0
ISIC_0007864,benign,0
ISIC_0007863,benign,0
ISIC_0007862,benign,0
ISIC_0007861,benign,0
ISIC_0007860,benign,0
ISIC_0007859,benign,0
ISIC_0007858,benign,0
ISIC_0007857,benign,0
ISIC_0007856,benign,0
ISIC_0007855,benign,0
ISIC_0007854,benign,0
ISIC_0007853,benign,0
ISIC_0007852,benign,0
ISIC_0007851,benign,0
ISIC_0007850,benign,0
ISIC_0007849,benign,0
ISIC_0007848,benign,0
ISIC_0007847,benign,0
ISIC_0007846,benign,0
ISIC_0007845,benign,0
ISIC_0007844,benign,0
ISIC_0007843,benign,0
ISIC_0007842,benign,0
ISIC_0007841,benign,0
ISIC_0007840,benign,0
ISIC_0007839,benign,0
ISIC_0007838,benign,0
ISIC_0007837,benign,0
ISIC_0007836,benign,0
ISIC_0007835,benign,0
ISIC_0007834,benign,0
ISIC_0007833,benign,0
ISIC_0007832,benign,0
ISIC_0007831,benign,0
ISIC_0007830,benign,0
ISIC_0007829,benign,0
ISIC_0007828,benign,0
ISIC_0007827,benign,0
