id,x_sym,y_sym,compact,ap_ratio
ISIC_6964131.png,0.1089,0.1378,0.7141,19.61
ISIC_6966001.png,0.0653,0.068,0.8206,66.2961
ISIC_6966230.png,0.1403,0.0919,0.7161,27.9997
ISIC_6967143.png,0.1346,0.1362,0.7563,20.8067
ISIC_6968422.png,0.2071,0.1069,0.7161,30.0722
ISIC_6970607.png,0.1255,0.1285,0.6823,20.5713
ISIC_6971606.png,0.2979,0.317,0.598,42.6064
ISIC_6973257.png,0.1349,0.1265,0.6692,51.91
ISIC_6974830.png,0.3407,0.3466,0.5007,39.4447
ISIC_6976570.png,0.135,0.1499,0.5658,39.1865
ISIC_6978997.png,0.2713,0.2612,0.6623,10.972
ISIC_6981061.png,0.3856,0.4069,0.3785,8.3544
ISIC_6982386.png,0.2084,0.185,0.6446,37.8409
ISIC_6983970.png,1.7742,1.9284,0.0128,2.745
ISIC_6985114.png,0.1383,0.1402,0.6838,25.9409
ISIC_6985859.png,0.184,0.4266,0.6279,18.8399
ISIC_6988514.png,0.4246,0.1767,0.4519,39.0907
ISIC_6990973.png,0.3565,0.3417,0.672,14.0487
ISIC_6991849.png,0.2492,0.2074,0.5776,41.6817
ISIC_6993129.png,0.1568,0.1733,0.7062,25.101
ISIC_6995731.png,0.1144,0.0904,0.7751,28.4849
ISIC_6996553.png,0.0941,0.115,0.7269,16.7466
ISIC_6997433.png,0.1096,0.259,0.6532,19.6968
ISIC_7004652.png,0.1245,0.153,0.4053,47.5633
ISIC_7008335.png,0.1,0.2101,0.6497,22.9885
ISIC_7008969.png,0.1425,0.1194,0.7421,33.8999
ISIC_7010552.png,0.1865,0.1557,0.677,34.8773
ISIC_7011122.png,0.1027,0.1557,0.7334,22.4716
ISIC_7012881.png,0.1385,0.1486,0.788,25.6148
ISIC_7013005.png,0.1986,0.1395,0.7782,25.9851
ISIC_7016261.png,0.307,0.2091,0.4596,43.0908
ISIC_7017387.png,0.1164,0.095,0.6265,17.8666
ISIC_7017547.png,0.1873,0.1563,0.7509,36.8218
ISIC_7022381.png,0.3774,0.2919,0.5087,10.8659
ISIC_7024807.png,0.0571,0.0817,0.7817,35.8968
ISIC_7025208.png,0.1673,0.1951,0.7283,25.5809
ISIC_7025487.png,0.2635,0.2363,0.4778,18.3672
ISIC_7030404.png,0.1865,0.1066,0.7998,12.8883
ISIC_7030488.png,0.194,0.0975,0.7271,27.7121
ISIC_7032028.png,0.466,0.2342,0.5906,21.2066
ISIC_7034769.png,0.1576,0.1552,0.5969,30.6254
ISIC_7035246.png,0.141,0.1738,0.6411,66.6737
ISIC_7035368.png,0.1116,0.2455,0.7603,21.3737
ISIC_7039203.png,0.1611,0.3585,0.5589,30.3964
ISIC_7043369.png,0.4255,0.3064,0.2102,2.6111
ISIC_7044184.png,0.1085,0.0797,0.6676,44.483
ISIC_7045042.png,0.156,0.2393,0.6439,42.6434
ISIC_7047780.png,1.6528,1.295,0.0166,5.2006
ISIC_7050122.png,0.1059,0.1326,0.7942,36.5618
ISIC_7051167.png,0.2299,0.1509,0.6651,22.2786
ISIC_7052658.png,0.0671,0.0759,0.8224,25.3054
ISIC_7053271.png,0.1571,0.2456,0.7138,16.2744
ISIC_7057495.png,0.8983,0.4294,0.1294,2.4863
ISIC_7059794.png,0.1779,0.1788,0.7102,15.3311
ISIC_7062293.png,0.2153,0.3164,0.6381,13.6735
ISIC_7066723.png,0.1463,0.2291,0.7133,19.3077
ISIC_7068674.png,0.1727,0.1851,0.6816,17.069
ISIC_7070020.png,0.2025,0.2235,0.4742,45.4613
ISIC_7071944.png,0.2455,0.2469,0.5589,19.7213
ISIC_7074321.png,0.4475,0.5234,0.4859,17.8878
ISIC_7075474.png,0.6977,0.1912,0.2401,2.5223
ISIC_7077047.png,0.1898,0.1201,0.6791,55.6924
ISIC_7079349.png,0.3837,0.5389,0.4056,15.3235
ISIC_7080584.png,0.2198,0.2046,0.5937,31.9255
ISIC_7084553.png,0.1316,0.1508,0.6291,26.034
ISIC_7090336.png,0.0943,0.0891,0.8056,23.1874
ISIC_7095615.png,0.0969,0.0995,0.7626,51.5224
ISIC_7096389.png,0.4287,0.2488,0.5451,22.851
ISIC_7096885.png,1.0084,0.4706,0.1203,2.4084
ISIC_7097665.png,0.1423,0.08,0.7698,12.9245
ISIC_7097931.png,1.7349,1.0382,0.0842,2.5977
ISIC_7098141.png,0.179,0.218,0.3808,23.8874
ISIC_7100755.png,0.5147,0.383,0.2722,23.7583
ISIC_7100813.png,0.195,0.2714,0.5206,30.563
ISIC_7101810.png,0.1577,0.1608,0.6326,21.2622
ISIC_7102028.png,0.1063,0.1006,0.7368,32.4867
ISIC_7104307.png,0.1947,0.1659,0.7138,15.4223
ISIC_7107030.png,0.1175,0.1687,0.7429,26.5256
ISIC_7108282.png,0.3309,0.1901,0.6835,17.8419
ISIC_7109582.png,0.2569,0.138,0.6404,35.8939
ISIC_7110531.png,0.1183,0.1278,0.716,15.2601
ISIC_7110699.png,0.1741,0.3094,0.7557,14.9174
ISIC_7114660.png,0.938,1.1822,0.0565,8.932
ISIC_7124160.png,0.1026,0.1009,0.7963,34.208
ISIC_7125023.png,0.1794,0.205,0.6069,16.9062
ISIC_7127760.png,0.1608,0.2275,0.699,16.9151
ISIC_7128007.png,1.7039,1.9666,0.0127,2.8329
ISIC_7128811.png,0.1266,0.2276,0.7817,14.0781
ISIC_7129085.png,0.1686,0.1958,0.6659,27.1564
ISIC_7129901.png,0.129,0.1202,0.7756,34.6032
ISIC_7130929.png,1.252,0.5293,0.1479,2.5191
ISIC_7131359.png,0.1445,0.2493,0.5833,25.4817
ISIC_7131689.png,0.2237,0.2184,0.6127,24.9905
ISIC_7131973.png,0.1314,0.32,0.6758,38.107
ISIC_7132685.png,0.1047,0.1333,0.7121,29.7029
ISIC_7134821.png,0.2266,0.2714,0.6005,22.2493
ISIC_7136995.png,0.115,0.1685,0.6719,31.1978
ISIC_7137773.png,0.1653,0.1919,0.5249,17.6724
ISIC_7137995.png,0.1801,0.193,0.7714,21.6685
ISIC_7138875.png,0.3025,0.3797,0.554,20.3751
ISIC_7139908.png,0.2044,0.1631,0.6599,28.4782
ISIC_7140778.png,0.1792,0.1325,0.6596,32.3337
ISIC_7141153.png,0.1596,0.1499,0.5976,22.329
ISIC_7141361.png,0.083,0.0969,0.6816,18.2836
ISIC_7144739.png,0.1124,0.1178,0.7191,24.9956
ISIC_7145788.png,0.2329,0.2039,0.6457,20.3625
ISIC_7147713.png,0.0875,0.0769,0.7716,25.616
ISIC_7147898.png,0.3102,0.3189,0.5932,57.0459
ISIC_7152347.png,0.1608,0.1352,0.7896,28.8589
ISIC_7161002.png,0.2046,0.1728,0.4888,45.8157
ISIC_7161069.png,0.1132,0.1347,0.7877,29.9984
ISIC_7161651.png,0.2008,0.1859,0.5917,31.7385
ISIC_7162343.png,0.1282,0.1104,0.6659,32.8921
ISIC_7162711.png,0.1603,0.1262,0.5759,37.1906
ISIC_7164403.png,0.2325,0.2421,0.2591,28.7141
ISIC_7167479.png,0.1848,0.3285,0.6639,17.5658
ISIC_7167811.png,0.3284,0.1674,0.5982,19.7897
ISIC_7168122.png,0.1969,0.1491,0.5779,45.9314
ISIC_7169653.png,0.073,0.0991,0.7389,28.4196
ISIC_7171090.png,0.132,0.1498,0.7017,35.5769
ISIC_7172145.png,0.1474,0.1208,0.6271,30.0606
ISIC_7175697.png,0.0891,0.0981,0.7673,22.5868
ISIC_7176034.png,0.2206,0.1812,0.5813,27.9442
ISIC_7180096.png,1.7405,1.6941,0.0143,2.9251
ISIC_7180418.png,0.0902,0.116,0.8085,18.9902
ISIC_7180438.png,0.054,0.114,0.8837,11.6408
ISIC_7181296.png,1.5904,1.3028,0.176,2.3087
ISIC_7183212.png,0.4548,0.8859,0.2208,10.5389
ISIC_7184722.png,0.199,0.237,0.7457,16.3557
ISIC_7185036.png,0.2593,0.0795,0.776,25.0927
ISIC_7185913.png,0.1183,0.1416,0.7177,33.2307
ISIC_7186677.png,0.1074,0.1819,0.5974,30.9239
ISIC_7189490.png,0.1413,0.1545,0.685,24.5262
ISIC_7190243.png,0.2214,0.3099,0.6715,42.3237
ISIC_7196249.png,0.1414,0.1534,0.6119,34.4265
ISIC_7198887.png,0.1644,0.0865,0.8167,21.7857
ISIC_7203184.png,0.1779,0.1371,0.628,32.1432
ISIC_7205745.png,0.1178,0.2008,0.7795,11.1007
ISIC_7206167.png,0.0875,0.0598,0.7824,34.8652
ISIC_7208412.png,0.2378,0.2583,0.7151,12.67
ISIC_7210119.png,0.1309,0.1254,0.6993,20.958
ISIC_7210296.png,0.1407,0.1741,0.7288,19.3359
ISIC_7212271.png,0.2125,0.1316,0.6075,34.455
ISIC_7215208.png,0.1381,0.1184,0.6756,23.1629
ISIC_7215375.png,0.158,0.1483,0.7943,23.1903
ISIC_7216266.png,0.1842,0.2011,0.6529,18.3558
ISIC_7218890.png,0.2043,0.174,0.4804,49.6598
ISIC_7223327.png,0.4761,0.7267,0.0937,15.0342
ISIC_7225978.png,0.1315,0.1631,0.7838,14.3807
ISIC_7226381.png,0.2373,0.2404,0.6004,18.9321
ISIC_7227223.png,0.1203,0.1229,0.7395,16.0593
ISIC_7231192.png,0.0628,0.0926,0.794,23.2651
ISIC_7233368.png,0.2899,0.3323,0.5892,54.0561
ISIC_7235128.png,0.4767,0.1347,0.2547,2.6
ISIC_7235371.png,0.1976,0.1904,0.5222,43.6276
ISIC_7236365.png,0.2833,0.2752,0.3996,27.4832
ISIC_7236842.png,0.6133,0.5214,0.2966,20.0252
ISIC_7240424.png,0.2345,0.2253,0.4732,31.3343
ISIC_7242312.png,0.2729,0.5348,0.4118,31.2021
ISIC_7242542.png,0.0769,0.1287,0.7789,62.3557
ISIC_7244604.png,0.5597,0.2265,0.6571,13.3846
ISIC_7246852.png,0.1274,0.1825,0.7811,24.8045
ISIC_7249063.png,0.4167,0.3055,0.4796,11.7803
ISIC_7251402.png,0.1154,0.1061,0.6964,35.3364
ISIC_7253401.png,0.1642,0.1245,0.7792,36.3748
ISIC_7254359.png,0.7582,1.025,0.3426,17.4622
ISIC_7254389.png,0.3611,0.4815,0.5187,17.728
ISIC_7260013.png,0.1741,0.229,0.6697,35.5361
ISIC_7260492.png,0.2025,0.2763,0.6475,18.2317
ISIC_7260977.png,0.3925,0.4605,0.3645,17.6001
ISIC_7262685.png,0.1186,0.1186,0.8082,12.0546
ISIC_7264251.png,0.2312,0.1221,0.7853,15.2951
ISIC_7266462.png,0.2189,0.1514,0.6571,21.6281
ISIC_7266604.png,0.2013,0.1799,0.6896,29.9845
ISIC_7268123.png,0.0624,0.1299,0.8098,11.0011
ISIC_7268804.png,0.1405,0.1536,0.6688,19.1056
ISIC_7271718.png,1.3647,1.518,0.0166,4.2065
ISIC_7271745.png,1.8035,1.6323,0.026,2.4431
ISIC_7276156.png,0.6359,0.2998,0.1674,2.6344
ISIC_7277310.png,0.2756,0.3072,0.6604,18.5768
ISIC_7278885.png,0.2279,0.2532,0.5539,20.5842
ISIC_7282415.png,0.2775,0.2136,0.5212,38.9714
ISIC_7283084.png,0.2405,0.1771,0.6843,20.6604
ISIC_7284399.png,0.0467,0.0472,0.8382,47.7534
ISIC_7287303.png,0.1816,0.284,0.5639,36.4769
ISIC_7287540.png,0.3572,0.156,0.6918,16.6828
ISIC_7288818.png,0.274,0.2373,0.613,17.3443
ISIC_7292983.png,0.1275,0.1341,0.6848,47.4848
ISIC_7293518.png,0.4077,0.2991,0.6284,30.6687
ISIC_7293697.png,0.13,0.1527,0.5991,25.5445
ISIC_7295035.png,0.062,0.0775,0.7462,56.2552
ISIC_7296201.png,0.111,0.1398,0.6522,47.7963
ISIC_7296463.png,0.1125,0.1326,0.8011,43.9565
ISIC_7297078.png,0.1282,0.1293,0.7738,39.8512
ISIC_7298784.png,0.282,0.2878,0.606,22.0891
ISIC_7299025.png,0.3117,0.3167,0.5351,44.6362
ISIC_7299650.png,0.8061,0.371,0.1324,2.5469
ISIC_7300631.png,0.1484,0.1111,0.7536,16.4057
ISIC_7301963.png,0.0885,0.088,0.7604,21.8943
ISIC_7302456.png,0.1152,0.122,0.6776,33.6117
ISIC_7303761.png,0.0948,0.1506,0.7472,19.7845
ISIC_7306131.png,1.4938,0.9844,0.0762,2.5053
ISIC_7306535.png,0.1256,0.1014,0.7314,50.4953
ISIC_7312551.png,0.1385,0.3492,0.7358,24.427
ISIC_7312977.png,0.1446,0.1559,0.6834,44.7238
ISIC_7313348.png,0.126,0.1294,0.7884,14.8568
ISIC_7319169.png,1.8919,1.2914,0.0287,2.5243
ISIC_7319686.png,0.1806,0.1494,0.6345,23.4019
ISIC_7320371.png,0.3764,0.4971,0.4015,23.7338
ISIC_7323761.png,0.2596,0.2292,0.6504,26.1497
ISIC_7327423.png,0.3798,0.5816,0.4482,8.275
ISIC_7329395.png,0.2429,0.1652,0.6061,20.5075
ISIC_7330564.png,0.2021,0.197,0.7501,13.3827
ISIC_7331345.png,0.1407,0.4789,0.4781,51.4104
ISIC_7333928.png,0.1649,0.1736,0.7213,13.3407
ISIC_7334117.png,0.0708,0.1139,0.8062,38.1769
ISIC_7335659.png,0.1327,0.1119,0.7528,21.7852
ISIC_7336383.png,0.4288,0.4609,0.4831,16.458
ISIC_7339533.png,1.8145,1.8159,0.0132,2.8381
ISIC_7340112.png,0.109,0.1268,0.7466,21.9758
ISIC_7340247.png,0.2326,0.2159,0.6238,17.6676
ISIC_7340926.png,0.4895,0.7036,0.272,15.8233
ISIC_7341401.png,0.1457,0.1815,0.5907,24.1489
ISIC_7342636.png,0.5777,0.5923,0.0407,8.9759
ISIC_7342840.png,0.1228,0.0916,0.7665,37.5982
ISIC_7349440.png,0.2478,0.2753,0.2926,41.8898
ISIC_7349772.png,0.1279,0.1445,0.7154,49.2166
ISIC_7351007.png,0.2235,0.3164,0.5196,38.0569
ISIC_7351443.png,0.2263,0.1517,0.5657,20.4434
ISIC_7351939.png,0.3245,0.2959,0.5602,16.1514
ISIC_7353400.png,0.1041,0.0993,0.8262,14.6994
ISIC_7354733.png,0.2115,0.1442,0.587,48.2718
ISIC_7357474.png,0.2611,0.2519,0.6674,15.7398
ISIC_7358691.png,0.5059,0.1982,0.4786,18.8121
ISIC_7364041.png,0.2676,0.2398,0.5876,25.5917
ISIC_7365615.png,0.3626,0.17,0.7684,17.0106
ISIC_7365889.png,0.9534,0.3942,0.3406,9.8397
ISIC_7368239.png,0.1282,0.1008,0.7585,28.2712
ISIC_7369312.png,0.1036,0.1089,0.6713,58.2348
ISIC_7369690.png,0.2228,0.2779,0.6978,25.3527
ISIC_7373074.png,0.1657,0.2181,0.5368,42.849
ISIC_7376906.png,0.2226,0.109,0.6539,27.6854
ISIC_7378303.png,0.2526,0.1644,0.6033,20.0583
ISIC_7380353.png,0.648,0.7759,0.1186,19.4797
ISIC_7381224.png,0.1369,0.1867,0.6365,24.7249
ISIC_7384382.png,0.1658,0.1769,0.6178,26.4684
ISIC_7387061.png,0.1457,0.1585,0.5674,18.5328
ISIC_7394897.png,0.1654,0.1385,0.6619,23.7028
ISIC_7397447.png,0.1465,0.1837,0.7628,46.4663
ISIC_7400458.png,0.1681,0.1,0.6013,41.0131
ISIC_7404937.png,0.2262,0.2724,0.73,14.8155
ISIC_7407847.png,0.0937,0.0836,0.7683,20.0842
ISIC_7409889.png,0.1975,0.2884,0.6275,32.3572
ISIC_7412327.png,0.6979,0.7013,0.2893,22.3293
ISIC_7412559.png,0.1855,0.2216,0.6923,18.598
ISIC_7413149.png,0.1663,0.1625,0.6049,26.1782
ISIC_7413786.png,0.2209,0.1712,0.6981,55.9008
ISIC_7415335.png,0.6203,1.1043,0.0895,14.9866
ISIC_7416587.png,0.1414,0.1587,0.7361,23.655
ISIC_7418723.png,0.2719,0.2035,0.5842,26.5266
ISIC_7421214.png,0.2734,0.4202,0.2923,29.2458
ISIC_7423852.png,0.2445,0.3332,0.5356,21.3887
ISIC_7424320.png,0.4421,0.2698,0.4248,15.2856
ISIC_7428248.png,0.0861,0.063,0.7905,56.5954
ISIC_7429127.png,0.1288,0.0752,0.7339,32.4722
ISIC_7430054.png,0.203,0.1616,0.5889,30.8242
ISIC_7433993.png,0.2337,0.1937,0.7302,15.9482
ISIC_7438013.png,0.0886,0.2415,0.7659,36.714
ISIC_7440724.png,0.1879,0.1378,0.8324,11.0431
ISIC_7441957.png,0.4403,0.5854,0.3609,11.2038
ISIC_7443391.png,0.0824,0.1065,0.799,17.5764
ISIC_7448231.png,0.1715,0.3037,0.6401,23.1723
ISIC_7450481.png,0.1444,0.1486,0.7983,13.3723
ISIC_7452410.png,0.3292,0.2708,0.6103,18.1886
ISIC_7452503.png,1.3393,1.4238,0.0156,3.091
ISIC_7453676.png,1.4631,1.2,0.032,2.5451
ISIC_7454487.png,0.1925,0.1526,0.7702,18.8117
ISIC_7454512.png,0.1898,0.196,0.5513,27.2305
ISIC_7454679.png,0.3172,0.185,0.5085,26.9743
ISIC_7454699.png,0.0841,0.1708,0.7436,33.6484
ISIC_7455460.png,0.1075,0.1372,0.7767,30.8887
ISIC_7460111.png,0.3404,0.1572,0.6263,43.9541
ISIC_7460560.png,0.1582,0.1987,0.7762,18.5995
ISIC_7462746.png,0.1302,0.1434,0.6612,28.293
ISIC_7462953.png,0.3006,0.2919,0.3613,30.335
ISIC_7466175.png,0.259,0.129,0.7091,17.653
ISIC_7466678.png,0.4388,0.3887,0.4031,21.829
ISIC_7468304.png,0.4145,0.1371,0.5843,48.0667
ISIC_7475827.png,0.174,0.173,0.6984,24.879
ISIC_7477006.png,0.1508,0.1171,0.6234,57.158
ISIC_7482149.png,0.3212,0.3212,0.6531,29.3726
ISIC_7484618.png,0.1486,0.1265,0.7596,16.9733
ISIC_7484771.png,0.1089,0.1673,0.725,28.8829
ISIC_7487840.png,0.2092,0.2053,0.7291,23.1438
ISIC_7489564.png,0.8931,1.6389,0.0245,5.4547
ISIC_7489895.png,0.0997,0.1175,0.6929,25.8634
ISIC_7491389.png,0.2975,0.3148,0.704,18.5011
ISIC_7492046.png,0.1113,0.0895,0.7255,24.9908
ISIC_7492530.png,0.2494,0.143,0.6873,24.496
ISIC_7492682.png,0.1033,0.336,0.6019,17.7407
ISIC_7494625.png,0.2721,0.2482,0.7257,45.1724
ISIC_7498132.png,0.1985,0.1705,0.6558,27.4629
ISIC_7499769.png,0.1065,0.0888,0.7131,23.7757
ISIC_7501061.png,0.3607,0.3097,0.5791,14.8577
ISIC_7503950.png,0.2434,0.2108,0.4632,20.7216
ISIC_7505254.png,0.1566,0.0873,0.7453,22.6536
ISIC_7505369.png,0.147,0.1254,0.7843,18.4018
ISIC_7507286.png,0.1098,0.1822,0.7439,32.1586
ISIC_7508320.png,0.1094,0.1043,0.767,48.7329
ISIC_7509837.png,0.0768,0.0774,0.7533,42.5254
ISIC_7511557.png,0.1152,0.0732,0.7616,55.0013
ISIC_7513677.png,0.2528,0.2111,0.4843,31.2073
ISIC_7515794.png,0.097,0.0971,0.7918,43.5695
ISIC_7517082.png,0.2218,0.2281,0.7593,22.2632
ISIC_7518524.png,0.1327,0.1291,0.6787,32.5574
ISIC_7518798.png,0.161,0.2726,0.6663,18.4214
ISIC_7519274.png,0.1937,0.6035,0.5849,19.6066
ISIC_7519557.png,0.2357,0.2059,0.5098,37.6734
ISIC_7519627.png,0.3173,0.2246,0.1803,2.6503
ISIC_7520843.png,0.1467,0.4374,0.6291,14.341
ISIC_7521698.png,0.1763,0.208,0.6906,21.5009
ISIC_7526530.png,0.0626,0.138,0.8248,29.8063
ISIC_7526548.png,0.2138,0.164,0.6044,34.2208
ISIC_7528996.png,0.1506,0.1483,0.5637,34.0062
ISIC_7530414.png,0.3686,0.2119,0.5795,36.097
ISIC_7532154.png,0.1818,0.211,0.4632,41.0461
ISIC_7533216.png,0.3247,0.2561,0.4864,23.8259
ISIC_7533983.png,0.132,0.16,0.6214,17.5904
ISIC_7534592.png,0.0827,0.121,0.7069,24.7358
ISIC_7535412.png,0.1463,0.1483,0.7765,15.2862
ISIC_7536704.png,0.09,0.1205,0.7321,67.1864
ISIC_7539727.png,0.0896,0.0983,0.5304,45.5369
ISIC_7543736.png,0.3195,0.2056,0.647,28.0442
ISIC_7544537.png,0.3545,0.3117,0.6103,16.4153
ISIC_7545340.png,0.2217,0.3693,0.6318,16.2017
ISIC_7545432.png,1.4286,1.4034,0.0983,2.5122
ISIC_7550510.png,0.2498,0.1063,0.7697,22.0633
ISIC_7555812.png,0.1872,0.1671,0.6863,29.3053
ISIC_7558912.png,0.1484,0.1121,0.6839,16.0108
ISIC_7562175.png,0.1616,0.202,0.7377,16.4759
ISIC_7562708.png,0.1952,0.201,0.6718,11.9312
ISIC_7563744.png,0.1048,0.1186,0.7591,19.8095
ISIC_7563949.png,0.1508,0.3105,0.6059,25.3189
ISIC_7564545.png,0.6988,0.4108,0.5083,13.7386
ISIC_7565128.png,0.3075,0.2933,0.6173,12.6722
ISIC_7566505.png,0.1423,0.1416,0.6916,23.5543
ISIC_7567699.png,0.205,0.2048,0.5444,33.6381
ISIC_7570343.png,1.7819,1.8875,0.0148,2.6428
ISIC_7572137.png,0.165,0.2004,0.6776,14.9906
ISIC_7575246.png,0.1729,0.1883,0.7179,46.5102
ISIC_7575815.png,0.1428,0.156,0.6766,23.3251
ISIC_7575957.png,0.75,0.2439,0.1517,2.6172
ISIC_7579316.png,1.5612,1.5664,0.0126,4.9504
ISIC_7580408.png,0.2283,0.2477,0.6322,35.6
ISIC_7581199.png,0.1356,0.1403,0.7145,20.5512
ISIC_7582818.png,0.1686,0.2094,0.5002,23.9852
ISIC_7583134.png,0.0853,0.122,0.7885,25.8047
ISIC_7586566.png,0.2464,0.3112,0.4789,16.372
ISIC_7587513.png,0.1137,0.1888,0.7642,11.0135
ISIC_7587869.png,0.1472,0.2686,0.5732,41.8355
ISIC_7590292.png,0.2442,0.3607,0.6552,23.0667
ISIC_7592920.png,0.2439,0.2253,0.4505,52.2594
ISIC_7594601.png,0.2104,0.1257,0.6899,20.6012
ISIC_7596681.png,0.1849,0.1883,0.7537,18.6789
ISIC_7599444.png,0.1531,0.3066,0.6219,19.4841
ISIC_7600621.png,0.1845,0.2364,0.7179,19.0965
ISIC_7601403.png,0.179,0.1946,0.7483,13.3275
ISIC_7604596.png,0.2772,0.2086,0.5856,21.6601
ISIC_7604870.png,0.1709,0.5352,0.5344,14.2837
ISIC_7605678.png,0.2404,0.287,0.6126,24.7405
ISIC_7612992.png,0.1013,0.1975,0.6692,44.3669
ISIC_7614221.png,0.2226,0.2043,0.604,28.7221
ISIC_7618133.png,0.0912,0.1018,0.7531,29.4441
ISIC_7619234.png,0.1894,0.3745,0.4381,36.4755
ISIC_7620514.png,0.3168,0.33,0.6214,35.2713
ISIC_7621389.png,0.1145,0.14,0.6503,65.2419
ISIC_7621412.png,0.207,0.1144,0.7101,19.6624
ISIC_7623407.png,0.1215,0.1046,0.5941,47.4437
ISIC_7626256.png,0.2541,0.1607,0.5903,21.2424
ISIC_7629589.png,0.1394,0.1092,0.728,30.5256
ISIC_7630208.png,0.1625,0.0933,0.6484,58.8329
ISIC_7630831.png,0.1232,0.1118,0.7386,19.0514
ISIC_7632525.png,0.0973,0.073,0.7551,56.6399
ISIC_7633960.png,0.2005,0.1834,0.6567,18.8957
ISIC_7636321.png,1.9878,1.8114,0.018,3.8054
ISIC_7637091.png,1.7863,1.7299,0.0143,2.4949
ISIC_7637597.png,0.1484,0.1742,0.7244,15.0386
ISIC_7641956.png,0.2003,0.2584,0.6396,26.8849
ISIC_7642142.png,0.0993,0.074,0.7472,29.1938
ISIC_7642500.png,0.239,0.2309,0.4906,21.7722
ISIC_7642591.png,1.7798,1.6773,0.029,2.649
ISIC_7648726.png,0.2074,0.2074,0.6925,12.8124
ISIC_7650369.png,0.1895,0.1963,0.7758,19.8259
ISIC_7651838.png,0.2297,0.1688,0.4533,42.3852
ISIC_7651944.png,0.1371,0.0809,0.6497,48.4423
ISIC_7658133.png,0.0942,0.2294,0.7324,17.1487
ISIC_7658276.png,0.0907,0.0959,0.7032,38.6575
ISIC_7658729.png,0.0831,0.1253,0.8013,16.9967
ISIC_7662910.png,1.5737,1.6698,0.1031,2.6054
ISIC_7662993.png,0.1493,0.1287,0.6993,56.9821
ISIC_7663476.png,0.1246,0.1219,0.6468,40.4845
ISIC_7664137.png,0.1253,0.1244,0.6351,24.7352
ISIC_7666224.png,0.1582,0.2473,0.5529,37.6154
ISIC_7667157.png,0.5226,0.1585,0.6293,16.6619
ISIC_7670149.png,0.2164,0.3377,0.6471,45.6501
ISIC_7670304.png,0.4001,0.4782,0.4817,29.6762
ISIC_7670817.png,0.202,0.3146,0.8061,9.7963
ISIC_7672106.png,0.0471,0.1408,0.771,43.4009
ISIC_7677876.png,0.1008,0.3144,0.69,30.4897
ISIC_7680333.png,0.2565,0.1275,0.658,34.7005
ISIC_7681490.png,0.2409,0.1403,0.6831,22.0878
ISIC_7682938.png,0.0965,0.2431,0.6172,29.0535
ISIC_7685761.png,0.079,0.1147,0.7799,11.8606
ISIC_7685920.png,0.317,0.2385,0.6689,18.9139
ISIC_7693611.png,0.2444,0.2038,0.7511,11.9144
ISIC_7693995.png,0.268,0.2727,0.5112,21.1741
ISIC_7694028.png,0.128,0.0725,0.7671,34.3413
ISIC_7694069.png,0.2206,0.2372,0.6188,20.452
ISIC_7696538.png,0.1042,0.1409,0.7664,24.7617
ISIC_7697022.png,0.1614,0.1257,0.7663,17.6959
ISIC_7699223.png,0.1002,0.0884,0.725,33.9787
ISIC_7702483.png,0.236,0.1671,0.778,11.7739
ISIC_7702857.png,0.4784,0.1735,0.5002,13.8212
ISIC_7711947.png,0.1005,0.125,0.7768,31.3467
ISIC_7714981.png,1.6941,1.7904,0.0184,2.6497
ISIC_7717907.png,0.2985,0.3426,0.6578,18.1375
ISIC_7724635.png,0.3084,0.3044,0.6433,17.2872
ISIC_7724764.png,0.0624,0.0836,0.8146,15.4424
ISIC_7727830.png,0.0488,0.1244,0.7981,44.5617
ISIC_7728263.png,0.2001,0.1617,0.6869,20.8383
ISIC_7732765.png,0.0915,0.1027,0.7711,30.1489
ISIC_7738955.png,0.1483,0.253,0.6487,43.8247
ISIC_7740023.png,0.2007,0.1341,0.598,60.9703
ISIC_7740744.png,0.1635,0.1422,0.6329,39.5212
ISIC_7746479.png,1.7569,1.7321,0.0186,2.5237
ISIC_7746898.png,0.1805,0.1387,0.6504,18.2526
ISIC_7747712.png,1.4872,1.1282,0.1351,2.5445
ISIC_7747998.png,0.2853,0.246,0.4698,16.3276
ISIC_7748144.png,0.0964,0.1143,0.8106,14.5068
ISIC_7748311.png,0.9953,0.4558,0.3587,2.2885
ISIC_7755096.png,0.2229,0.2261,0.6407,20.8823
ISIC_7755106.png,0.1922,0.1346,0.7337,36.0865
ISIC_7755875.png,0.1615,0.2222,0.6808,40.7452
ISIC_7758102.png,0.1537,0.1609,0.7637,19.0323
ISIC_7759376.png,0.0952,0.1528,0.8177,35.9688
ISIC_7759913.png,0.2059,0.187,0.5433,23.1731
ISIC_7761711.png,0.202,0.2412,0.6917,14.7557
ISIC_7763042.png,0.1016,0.1703,0.8274,25.9034
ISIC_7763831.png,0.1678,0.1509,0.7057,18.7065
ISIC_7764987.png,0.2316,0.1488,0.75,12.2406
ISIC_7765349.png,1.5431,1.7295,0.0269,4.0776
ISIC_7766007.png,0.0747,0.0813,0.7712,19.0135
ISIC_7768567.png,0.0901,0.223,0.7591,21.3162
ISIC_7775535.png,0.2475,0.2373,0.6243,16.8587
ISIC_7776719.png,0.2841,0.1488,0.7433,18.4402
ISIC_7777873.png,1.5603,1.6247,0.0768,2.4101
