id,b_m,malignant,x_sym,y_sym,compact,ap_ratio,rms,coeff_1,coeff_2,coeff_3,mom1_1,mom2_1,mom3_1,mom4_1,mom1_2,mom2_2,mom3_2,mom4_2,mom1_3,mom2_3,mom3_3,mom4_3,pi_sym,pi_bor,pi_col
ISIC_4868926,benign,0,0.2055,0.2526,0.7,10.6562,28.762,0.183,0.184,0.185,155.753,28.549,119.23,59.067,155.869,28.638,118.059,59.708,156.029,28.822,120.86,63.467,-0.6362993040368018,-0.6966451257209918,-0.9300177618143236
ISIC_4870676,benign,0,0.1867,0.1699,0.7199,27.6978,10.49,0.07,0.071,0.072,147.838,10.374,121.811,71.729,147.745,10.474,124.301,72.702,147.673,10.573,122.345,70.878,-0.0311884318403233,-0.0902147515727374,0.0697810882761999
ISIC_4871616,benign,0,0.3092,0.2612,0.489,19.6554,32.193,0.2,0.201,0.201,159.834,32.034,147.128,75.307,159.887,32.147,150.154,80.347,159.979,32.221,147.152,75.115,0.4830445677665761,0.143024134905613,-0.5007097659143308
ISIC_4873045,benign,0,0.1169,0.1917,0.7612,27.4304,33.332,0.208,0.208,0.208,159.788,33.281,115.06,43.033,159.833,33.282,114.437,41.316,159.863,33.297,113.783,38.047,-0.8128770534441075,-0.0817275998449328,-0.5247860011355321
ISIC_4874581,malignant,1,0.2346,0.1442,0.5255,25.9777,24.245,0.171,0.17,0.168,143.294,24.561,121.497,77.481,143.583,24.373,119.096,78.926,143.891,24.178,117.726,75.958,-0.9584046290108544,0.4659496696880194,-1.2089382903602173
ISIC_4875370,benign,0,0.3223,0.3759,0.4862,28.3042,14.236,0.096,0.096,0.095,149.285,14.346,112.474,59.775,149.269,14.279,112.867,58.847,149.371,14.126,118.641,62.999,0.9758975219152336,0.4627098152596064,0.0075281522726504
ISIC_4876193,benign,0,0.1919,0.2545,0.6954,15.5145,19.749,0.136,0.138,0.14,141.452,19.301,131.577,63.702,141.285,19.529,131.033,61.303,141.324,19.829,127.413,65.4,-0.5415906991844043,-0.6526724457046548,1.080229511722363
ISIC_4876378,benign,0,0.1483,0.171,0.7037,22.6711,30.197,0.192,0.192,0.192,157.459,30.155,131.553,42.442,157.456,30.164,133.681,42.32,157.474,30.189,135.694,41.836,-0.4081721126383835,0.0242243230491575,-0.5411202334670521
ISIC_4879187,benign,0,0.2887,0.1129,0.7245,36.2323,9.234,0.061,0.061,0.06,152.826,9.388,134.969,83.745,152.729,9.32,132.915,79.574,152.586,9.196,133.493,79.039,-0.9149803805834588,-0.7596912841144952,0.4683293534504015
ISIC_4882123,benign,0,0.2905,0.2102,0.7102,17.6246,31.001,0.196,0.196,0.196,157.941,30.939,115.295,49.11,157.945,30.938,116.338,47.805,157.968,30.994,113.787,51.395,-0.4001569579558179,0.164612664446419,-1.1027999333223808
ISIC_4882389,benign,0,0.2366,0.1636,0.5981,31.6758,35.858,0.222,0.223,0.224,160.275,35.601,129.085,55.82,160.425,35.816,128.98,53.13,160.441,35.936,126.697,57.592,-0.2328465067587411,0.2538540539603596,-0.8358933836950363
ISIC_4884394,benign,0,0.125,0.1332,0.7701,16.1764,24.265,0.162,0.162,0.164,148.033,23.952,133.365,59.768,148.191,24.022,133.023,60.059,148.316,24.31,135.667,59.492,0.518821958873727,-0.418228595296771,0.275622622868692
ISIC_4884803,benign,0,0.1587,0.1395,0.5824,32.8372,31.688,0.201,0.201,0.201,157.495,31.693,115.166,43.847,157.514,31.676,116.077,43.669,157.592,31.666,115.4,36.841,0.2593522358968224,-0.2323825202133001,-0.841973189130768
ISIC_4885444,benign,0,0.3224,0.1595,0.6108,19.2963,41.284,0.253,0.253,0.253,163.161,41.322,121.136,57.244,163.156,41.282,121.116,57.039,163.195,41.247,125.538,56.828,-0.0743797702120581,-0.6689759983211285,-1.0897816030211662
ISIC_4887874,benign,0,0.163,0.3225,0.6185,48.223,9.241,0.061,0.06,0.06,153.23,9.404,107.889,60.269,153.091,9.143,107.514,59.664,153.118,9.162,108.826,60.219,0.1169066709669783,-0.869561275466948,0.0413213796524441
ISIC_4887995,benign,0,0.2381,0.25,0.6505,15.383,24.609,0.157,0.157,0.157,156.863,24.607,136.944,59.974,156.816,24.59,137.738,59.719,156.849,24.594,140.305,54.574,-0.2387338190671876,-0.4216507475564199,0.1036742262440983
ISIC_4890201,benign,0,0.1802,0.2815,0.7052,21.3918,35.22,0.219,0.219,0.22,159.402,34.833,123.697,64.493,159.788,35.03,128.187,65.906,160.096,35.272,128.211,65.935,-0.9433720631499012,1.0582071940347648,0.1732121078879288
ISIC_4894802,benign,0,0.1231,0.1567,0.7108,13.257,23.378,0.187,0.184,0.181,128.007,23.95,118.824,44.539,128.367,23.645,120.975,47.887,128.645,23.268,117.042,47.076,-0.36000425141018,0.4313002925960878,-0.1011035836985777
ISIC_4894929,benign,0,0.4174,0.1352,0.6162,18.422,34.202,0.21,0.21,0.211,162.41,34.047,140.307,54.354,162.493,34.119,141.21,57.244,162.613,34.238,144.969,54.631,-0.9342164644384148,-0.748409616109011,-0.7872751354576192
ISIC_4897852,benign,0,0.3174,0.1377,0.7126,12.0982,33.574,0.206,0.206,0.207,162.294,33.465,125.812,68.254,162.326,33.493,124.604,65.646,162.4,33.608,126.323,69.366,-0.0861998041423313,0.0963852152547428,-0.1868214584688608
ISIC_4898865,benign,0,0.1042,0.0988,0.5746,59.7119,24.346,0.189,0.187,0.185,130.847,24.753,112.516,55.182,131.078,24.507,115.707,59.978,131.295,24.257,112.856,58.291,-0.1350809493701754,0.0659945482192444,-1.4060522034765062
ISIC_4899386,benign,0,0.1626,0.2194,0.7342,16.4005,22.882,0.145,0.145,0.145,157.525,22.846,109.95,64.386,157.701,22.936,110.286,66.85,157.757,22.905,111.066,67.426,0.2103446080735637,-0.0703653376600499,0.0206740478999942
ISIC_4900077,benign,0,0.3143,0.2906,0.5612,36.7437,8.502,0.061,0.061,0.06,140.477,8.52,120.132,55.551,140.395,8.504,120.513,57.211,140.355,8.469,122.057,58.469,0.5338432228408309,-0.3451775352527995,-0.7732573917762224
ISIC_4903988,benign,0,0.1425,0.148,0.6495,21.8888,10.49,0.072,0.072,0.071,147.753,10.691,111.627,72.038,147.639,10.557,109.694,70.48,147.602,10.422,113.313,73.505,0.2845626643237883,0.1271559701939148,-0.6268327669722388
ISIC_4906385,benign,0,0.1387,0.1427,0.5363,29.6175,13.525,0.093,0.092,0.092,146.745,13.62,135.223,68.683,146.79,13.543,135.523,71.215,146.789,13.483,138.372,74.678,0.1137020752391684,-1.058275612142778,0.7824898568540655
ISIC_4907595,benign,0,0.2577,0.2894,0.6904,10.601,34.693,0.216,0.217,0.217,159.783,34.499,106.363,60.115,159.894,34.637,108.102,61.139,160.016,34.758,108.661,61.479,-0.4785440104555855,-1.0483448553558568,-0.3344307879577133
ISIC_4911407,benign,0,0.1079,0.1315,0.6592,41.5306,23.624,0.156,0.155,0.155,152.619,23.743,102.002,64.85,152.622,23.725,100.701,67.813,152.562,23.632,95.812,67.967,-0.2171566496464075,-0.7303022273735517,-0.7676979481938448
ISIC_4912684,benign,0,0.1674,0.1532,0.7026,21.8825,25.375,0.16,0.162,0.164,155.547,24.962,122.887,60.462,155.582,25.158,121.158,58.986,155.525,25.443,126.244,59.011,-0.1448999947129896,-0.8517651557615247,-0.4477370032796676
ISIC_4915897,benign,0,0.2274,0.2373,0.6173,26.9738,32.855,0.212,0.209,0.204,158.57,33.563,124.172,47.152,158.835,33.196,121.476,46.524,159.504,32.53,120.885,48.592,0.4034728597409872,-0.8081977759484111,-0.3311222933912614
ISIC_4916704,malignant,1,1.6928,1.5532,0.1494,2.4139,23.69,0.177,0.173,0.172,134.946,23.85,123.747,57.354,135.267,23.38,124.796,56.549,135.428,23.234,123.275,60.73,0.9284925905915492,0.6418150746739993,0.3672705957182868
ISIC_4918571,benign,0,0.0959,0.1204,0.7655,29.8777,35.987,0.221,0.222,0.222,162.248,35.936,120.66,66.067,162.293,35.991,119.073,68.751,162.329,35.995,123.76,70.986,-0.0104272475169965,-1.4764460899844118,0.5486679965030857
ISIC_4921413,benign,0,0.1421,0.1568,0.4456,51.3812,21.999,0.166,0.164,0.163,134.049,22.213,129.766,55.9,134.249,22.01,130.464,58.689,134.511,21.895,130.126,58.79,-0.3632645021347392,-0.4940755500636281,-1.2142916621071884
ISIC_4923095,benign,0,0.3018,0.4603,0.3885,20.7625,13.578,0.095,0.095,0.094,143.635,13.715,158.275,56.275,143.633,13.688,158.255,58.439,143.518,13.546,157.585,55.857,-0.2533114160765782,0.2517549603955804,0.9738515691604688
ISIC_4924690,benign,0,0.1576,0.2009,0.5833,44.4706,8.173,0.053,0.053,0.054,152.174,8.139,124.587,78.812,152.086,8.107,125.616,78.44,152.006,8.165,123.248,80.462,-0.320079156849626,0.7086444307501906,-0.5741053017503567
ISIC_4926448,benign,0,0.1314,0.1494,0.7467,26.4734,13.045,0.085,0.087,0.089,149.806,12.699,120.609,71.329,149.517,12.958,124.096,72.212,149.27,13.241,122.76,76.173,-1.016979753532905,-0.0755318476402721,-0.4191704845413706
ISIC_4926788,benign,0,0.143,0.1062,0.8101,19.0605,37.21,0.229,0.23,0.231,161.57,37.018,124.211,48.977,161.693,37.182,122.779,49.305,161.775,37.315,123.28,48.583,-0.1718026708814683,-0.0234232644070949,-0.5963830275439547
ISIC_4927943,benign,0,0.1273,0.1239,0.7893,14.5457,31.039,0.197,0.199,0.2,155.497,30.709,106.222,55.23,155.609,30.925,104.84,55.759,155.71,31.154,106.26,56.602,-0.4437693349760853,-0.3146587388217221,-0.2665335064442254
ISIC_4930632,benign,0,0.1259,0.0977,0.7771,22.5212,31.896,0.195,0.196,0.196,162.518,31.762,131.599,66.497,162.611,31.9,129.514,69.212,162.684,31.955,130.081,68.08,-0.2217228181865297,-0.3818656922394189,-0.2765642262230759
ISIC_4933735,benign,0,0.2823,0.4229,0.573,15.8369,54.355,0.33,0.328,0.325,167.421,55.324,98.42,13.021,166.965,54.751,99.803,12.828,166.525,54.148,98.701,14.316,0.3143713686869692,0.8606999238130653,0.5918330651424718
ISIC_4936610,benign,0,0.154,0.1296,0.6636,42.4182,8.645,0.058,0.057,0.057,151.762,8.785,108.729,53.618,151.664,8.669,111.083,51.585,151.618,8.631,109.368,50.661,-0.5900328933609081,-0.6580252852730891,-0.6424143115546261
ISIC_4936662,malignant,1,0.186,0.1922,0.6728,27.367,22.325,0.164,0.163,0.163,136.639,22.46,118.503,42.139,136.876,22.33,115.799,41.014,137.147,22.299,115.52,41.49,-0.2899483136585419,-0.6932268787820862,-1.4130970441142916
ISIC_4938638,benign,0,0.2727,0.2364,0.4951,25.3728,43.873,0.262,0.262,0.26,168.234,44.0,122.855,46.909,168.454,44.111,121.481,47.032,168.521,43.893,115.38,48.856,0.3673474597438373,0.4593867595403005,0.2165951819420062
ISIC_4938791,benign,0,0.1246,0.1769,0.7558,18.6089,30.327,0.192,0.192,0.192,157.971,30.29,130.386,62.624,158.078,30.312,129.663,58.964,158.124,30.333,132.592,63.464,-0.990901472956962,-0.5674002565614633,-0.4578656523447925
ISIC_4938994,malignant,1,0.2821,0.2337,0.6338,23.2225,11.704,0.083,0.084,0.085,138.768,11.546,144.324,49.018,138.852,11.619,144.258,48.032,138.956,11.747,142.521,51.004,-0.714073889891772,0.250669416176923,0.8233380984462254
ISIC_4943797,benign,0,0.1452,0.1062,0.7058,30.0406,23.668,0.148,0.147,0.146,161.37,23.873,152.125,68.931,161.301,23.736,149.999,68.61,161.22,23.609,148.053,66.095,-0.3298197414375087,-0.1257007591647001,-1.4705882623166318
ISIC_4945233,benign,0,0.1275,0.2352,0.7601,13.5231,23.625,0.148,0.149,0.149,158.407,23.502,123.558,61.609,158.458,23.595,123.189,61.07,158.48,23.643,121.647,59.186,-0.4625544550201497,-0.3025128829213648,-0.3707418152177893
ISIC_4949672,benign,0,0.4042,0.3267,0.5214,19.7419,27.892,0.18,0.18,0.18,154.505,27.847,116.715,53.856,154.517,27.825,119.648,55.918,154.611,27.869,117.918,52.501,0.6509471639011287,0.0202584926298135,-0.6794645376941486
ISIC_4950467,benign,0,0.1767,0.0902,0.6703,44.2528,22.385,0.138,0.14,0.142,157.94,21.84,136.327,57.49,158.508,22.231,129.464,57.766,158.894,22.561,121.442,61.391,-0.3101510463011024,0.2897777061524612,0.1285600030762629
ISIC_4951035,benign,0,0.1343,0.1399,0.8021,13.2559,15.341,0.113,0.109,0.105,143.589,16.159,146.174,81.109,143.671,15.661,146.277,81.837,143.813,15.114,145.626,84.281,-0.577844156771518,-0.9950357604307306,-0.5400678259363236
ISIC_4951213,benign,0,0.3881,0.1859,0.7525,11.2885,24.347,0.18,0.179,0.177,136.258,24.592,143.357,58.648,136.588,24.455,142.1,58.157,136.971,24.305,140.525,56.82,0.4443522784164022,-0.4508308255031422,-0.6133791443357711
ISIC_4955457,benign,0,0.3293,0.1675,0.5487,12.834,20.157,0.127,0.128,0.129,156.51,19.82,115.613,56.384,156.627,19.995,114.665,58.736,156.81,20.249,114.314,57.949,0.27601850686244,-0.8165817016203685,-0.4046670431677315
ISIC_4956965,benign,0,0.2061,0.1385,0.7463,15.4619,20.633,0.146,0.143,0.14,145.977,21.247,129.893,66.189,146.178,20.86,133.315,67.936,146.365,20.497,132.183,69.205,-0.2384459861423594,-0.1955152585055745,0.0820087334494801
ISIC_4957216,benign,0,0.2325,0.1398,0.6205,25.9747,21.058,0.134,0.135,0.135,156.264,20.969,119.85,56.404,156.243,21.024,120.572,54.502,156.262,21.09,118.848,59.076,0.0976585020766328,1.2938213465644433,-0.1261370075511657
ISIC_4957315,benign,0,0.1299,0.1184,0.6932,44.6316,36.127,0.224,0.225,0.225,160.452,35.955,115.176,58.747,160.55,36.106,112.08,56.068,160.634,36.184,110.973,61.04,-0.4711370418947863,-0.2350225718905544,-1.3360634502984847
ISIC_4958006,benign,0,0.1886,0.1432,0.6349,15.7044,20.339,0.128,0.129,0.129,157.618,20.199,114.84,53.365,157.719,20.372,114.238,54.161,157.796,20.373,112.863,51.873,0.0485458578398522,0.2301624114283487,-0.1742375043462613
ISIC_4958578,benign,0,0.2761,0.3071,0.6007,24.2517,7.22,0.048,0.049,0.048,150.739,7.27,121.95,70.361,150.552,7.373,120.734,72.579,150.483,7.265,122.921,77.767,1.6073781958228095,-0.5217728785555913,-0.0129303837292401
ISIC_4960406,benign,0,0.0987,0.0962,0.7273,53.4484,15.466,0.097,0.097,0.097,159.812,15.545,127.242,68.248,159.822,15.56,124.95,67.238,159.798,15.439,119.337,64.913,-0.0485026890174912,-0.1380732327924781,0.6612747184018997
ISIC_4960784,malignant,1,0.1894,0.3256,0.5931,14.6208,53.778,0.332,0.33,0.328,164.747,54.71,96.775,12.596,164.078,54.117,95.118,11.91,163.548,53.566,96.186,14.452,1.0346882278946137,0.3394509028591266,-0.3492322696470288
ISIC_4961708,benign,0,0.1544,0.1398,0.7093,22.0134,39.642,0.243,0.244,0.244,162.377,39.487,98.014,52.299,162.463,39.583,99.717,50.05,162.553,39.69,94.763,52.814,0.5308918107486473,0.0388334549081915,-0.0303399972963369
ISIC_4964478,benign,0,0.2651,0.2755,0.7213,29.5929,10.674,0.071,0.07,0.069,152.578,10.834,112.733,90.355,152.46,10.63,116.766,92.087,152.436,10.539,121.316,96.943,0.3072334702134956,0.0922847629940007,-1.477316436250818
ISIC_4965832,benign,0,0.1594,0.1873,0.7282,20.5717,14.376,0.102,0.102,0.102,140.28,14.351,126.561,45.22,140.277,14.364,129.275,45.042,140.396,14.372,127.904,44.215,-0.0303729969522064,-0.3607183369801479,-0.4292253772740462
ISIC_4966148,benign,0,0.1263,0.2551,0.5874,24.7371,36.846,0.233,0.234,0.232,157.682,36.776,135.132,50.646,157.791,36.847,138.072,54.507,157.736,36.671,139.78,53.544,-0.1549143077940436,-1.0326868856676632,0.1310688771737493
ISIC_4966865,benign,0,0.304,0.2179,0.6931,14.6187,34.766,0.213,0.214,0.214,162.228,34.574,151.682,76.573,162.294,34.669,151.518,76.9,162.374,34.812,153.941,80.15,0.5161138378823259,-0.6831767606243289,-0.2660802708397084
ISIC_4967639,benign,0,0.148,0.1627,0.5794,42.4897,16.583,0.113,0.112,0.112,148.503,16.738,134.389,65.622,148.445,16.692,135.627,65.575,148.327,16.545,130.858,64.526,-0.7364040295700175,-0.6893802692751027,-0.4909404507301002
ISIC_4969996,benign,0,0.0942,0.085,0.7257,37.259,27.228,0.177,0.178,0.179,152.303,26.95,112.022,45.891,152.55,27.163,111.101,43.622,152.712,27.326,111.061,42.411,-0.5613356546228796,0.4445774666175496,-0.9101063125973926
ISIC_4973549,benign,0,0.1777,0.1595,0.7085,19.9563,35.241,0.216,0.216,0.217,162.628,35.106,124.411,74.077,162.708,35.188,124.544,73.521,162.77,35.268,119.867,70.659,0.1478483713968591,0.1728487967910496,-1.1753193535817057
ISIC_4973666,benign,0,0.2273,0.1788,0.7545,12.3844,23.276,0.146,0.148,0.149,156.657,22.912,129.861,58.117,156.744,23.134,128.054,55.488,156.883,23.374,129.53,54.574,0.4274910324731127,-0.3439023425670339,-0.7970407136283162
ISIC_4974868,benign,0,0.1938,0.228,0.6922,27.5549,25.726,0.177,0.176,0.176,145.12,25.627,135.493,46.88,145.321,25.603,136.428,45.607,145.631,25.695,137.063,44.105,0.0240173339731799,-0.1629314852791095,0.2252378488541982
ISIC_4976189,benign,0,0.1636,0.3475,0.6404,22.821,21.29,0.134,0.134,0.134,158.786,21.334,117.418,53.495,158.814,21.353,119.05,53.033,158.792,21.228,115.586,51.109,-0.4765891706533687,-0.3520419503455447,0.0779389583500042
ISIC_4978039,benign,0,0.1925,0.232,0.7363,18.5034,27.434,0.172,0.173,0.174,157.529,27.065,125.876,57.287,157.697,27.247,122.156,59.38,157.852,27.52,129.141,55.522,-0.3392758675746373,-0.3413784501960366,-1.7234587199014857
ISIC_4978697,benign,0,0.1276,0.1677,0.6538,18.3088,33.552,0.22,0.221,0.219,152.829,33.677,96.773,52.009,151.57,33.458,98.322,52.995,151.695,33.157,99.678,55.106,-0.084879873898799,0.4286360162964586,0.0001755286505326
ISIC_4980079,benign,0,0.2793,0.2942,0.724,15.0048,29.079,0.179,0.18,0.182,160.504,28.788,116.129,60.812,160.658,28.99,117.226,58.66,160.791,29.207,114.12,64.942,-0.1146962516111499,-0.3659877565171948,-0.189840518545314
ISIC_4980328,benign,0,0.2954,0.2388,0.626,24.8836,26.82,0.169,0.169,0.17,157.811,26.634,142.668,60.544,157.94,26.762,142.294,59.613,158.048,26.868,144.507,57.605,-0.2550464492085166,-0.3270653150641475,-0.24360375794035
ISIC_4980656,malignant,1,0.531,0.5494,0.1287,22.2904,25.924,0.186,0.185,0.183,140.607,26.207,137.932,60.426,140.786,26.023,138.906,63.164,141.029,25.83,140.063,62.077,0.3771893497560061,1.2691569063625474,1.1264228993232308
ISIC_4981135,benign,0,0.1654,0.1718,0.711,19.5418,37.26,0.236,0.237,0.237,157.562,37.245,103.344,56.22,157.646,37.351,104.59,54.79,157.672,37.296,103.441,52.13,-0.7785953208824256,-1.2696932888376269,-0.5724293836705394
ISIC_4984668,benign,0,0.1903,0.176,0.6828,34.8135,34.306,0.217,0.217,0.218,157.875,34.257,113.984,72.31,157.855,34.256,116.696,72.067,157.947,34.358,112.839,72.354,-0.5915010105820128,0.5427031390906616,-0.3015650241582356
ISIC_4985027,malignant,1,0.771,0.3768,0.2618,2.4854,24.36,0.179,0.179,0.179,136.235,24.434,129.274,57.538,136.399,24.381,129.376,58.322,136.567,24.399,126.376,56.025,-0.5442625287363303,0.331520720588246,0.5912166923869037
ISIC_4998826,benign,0,0.2765,0.2347,0.6857,18.6163,28.229,0.179,0.179,0.179,157.882,28.254,114.296,48.154,157.884,28.247,116.331,49.328,157.822,28.2,119.648,46.58,-0.6580061357834797,-0.2146577828026964,0.1343529674950665
ISIC_5005253,benign,0,0.1695,0.1977,0.6319,21.3213,35.899,0.222,0.222,0.223,161.22,35.723,111.736,50.194,161.333,35.845,113.857,49.901,161.38,35.955,114.1,47.933,-0.3998489861866242,-0.5906133487804633,-0.4662972398063187
ISIC_5005869,benign,0,0.1861,0.2171,0.6451,40.602,11.644,0.08,0.08,0.082,143.596,11.436,129.96,58.135,143.571,11.478,127.708,55.199,143.424,11.706,127.146,53.146,0.1179612563433596,-0.2423621112202969,0.6040449167442488
ISIC_5005961,benign,0,0.1648,0.184,0.5965,25.1096,42.304,0.258,0.258,0.258,164.141,42.311,140.296,63.82,164.106,42.262,140.834,62.274,164.149,42.288,143.14,62.964,-0.2709950546811993,-1.1230542355746052,-0.5698270866949743
ISIC_5008399,benign,0,0.1297,0.1284,0.6795,33.304,12.399,0.08,0.081,0.081,153.138,12.254,104.345,65.693,153.253,12.45,102.603,63.28,153.215,12.381,102.464,64.971,-0.6195910385821352,-1.3411812192539605,-0.0115990869580256
ISIC_5010212,malignant,1,0.2199,0.2875,0.1821,35.2761,21.521,0.155,0.154,0.152,140.227,21.803,119.21,66.874,140.517,21.69,113.465,59.603,140.765,21.447,112.413,59.738,0.4332192111138912,0.5787967799074468,0.0279950046230058
ISIC_5011583,benign,0,0.1134,0.1077,0.77,26.1607,31.678,0.201,0.202,0.202,156.439,31.49,124.339,39.514,156.523,31.554,122.595,40.186,156.621,31.705,119.742,38.47,0.0255222563285583,-0.7342759613086839,-0.4720174765854348
ISIC_5015378,benign,0,0.0973,0.105,0.7177,24.8825,29.165,0.188,0.188,0.189,154.282,28.951,121.788,42.311,154.301,28.964,123.633,41.59,154.354,29.203,123.093,43.604,-0.3495198495644106,-0.2366229342234468,-0.3495187432358832
ISIC_5017874,benign,0,1.2691,1.2425,0.2015,1.9454,10.993,0.077,0.077,0.078,141.347,10.904,122.946,67.665,141.391,10.891,124.756,68.131,141.309,10.975,128.253,70.244,0.0801161348291163,0.3710270234250821,-0.1114073915338887
ISIC_5021861,malignant,1,0.1394,0.1409,0.7282,38.6392,12.348,0.074,0.076,0.078,159.68,11.844,128.812,80.142,159.525,12.079,127.74,79.739,159.428,12.465,111.632,71.475,0.1219218559671299,-0.565458283642388,-0.2202528087803284
ISIC_5022895,benign,0,0.257,0.1899,0.3878,2.1765,12.86,0.096,0.092,0.09,141.773,13.647,120.932,65.347,142.021,13.062,120.576,67.005,142.123,12.729,121.994,61.699,0.1022532445534621,-0.1558101594794896,-0.3973131498461064
ISIC_5026709,benign,0,0.1595,0.4843,0.4486,32.4282,16.641,0.11,0.11,0.11,151.737,16.754,117.853,73.934,151.651,16.667,118.557,72.715,151.605,16.607,117.35,76.436,0.4782440037504922,-0.6679898783784443,0.2842855410639421
ISIC_5028203,benign,0,0.0973,0.1031,0.7525,31.8665,36.847,0.227,0.228,0.228,161.237,36.655,106.996,60.798,161.298,36.741,106.033,58.551,161.449,36.861,104.124,58.314,-0.9908232133812636,-1.4978551863080802,0.0626084983568475
ISIC_5029636,benign,0,0.3879,0.3442,0.5488,17.1885,25.818,0.169,0.17,0.17,151.893,25.729,114.013,41.281,151.988,25.823,113.617,39.583,152.023,25.794,113.793,42.398,-0.6249626712880252,-0.7740307584342507,0.4055184980394838
ISIC_5031549,benign,0,0.2589,0.2107,0.6531,14.9127,27.817,0.174,0.174,0.174,159.542,27.696,133.192,51.54,159.698,27.795,134.004,49.953,159.79,27.861,139.058,49.684,-0.2661957192619801,-0.6756664118312137,0.565157056940277
ISIC_5037784,malignant,1,0.2102,0.1473,0.6532,50.9,10.922,0.068,0.069,0.069,158.819,10.874,91.092,71.469,158.874,11.004,93.678,70.682,158.854,10.995,93.855,72.411,-0.2853251699965237,-0.3715350553396576,-1.016976735634903
ISIC_5039396,benign,0,0.1763,0.2272,0.6808,24.4548,18.377,0.121,0.12,0.12,152.327,18.416,111.046,57.255,152.473,18.257,107.01,55.583,152.622,18.298,104.922,52.658,0.4621230965266978,-0.2872128514625031,-0.8923647091530746
ISIC_5039895,benign,0,0.0811,0.1019,0.7403,24.7149,35.674,0.221,0.221,0.221,161.229,35.562,123.969,69.352,161.263,35.604,126.167,69.322,161.301,35.66,126.667,71.572,-0.460172643611944,-0.5332567661828925,-0.8905624795627266
ISIC_5041679,benign,0,0.2716,0.1111,0.7433,18.267,36.54,0.237,0.238,0.239,153.035,36.312,117.506,56.377,153.213,36.411,117.114,55.041,153.417,36.62,118.22,56.247,0.5116972679508586,-0.7125313425005794,-0.2748683057910208
ISIC_5044438,malignant,1,0.1775,0.1534,0.6134,30.4592,6.884,0.046,0.048,0.05,141.704,6.485,135.651,60.158,141.727,6.757,135.135,58.325,141.597,7.076,134.279,58.856,-0.5730644945811948,0.1801980928984978,0.8056424453368972
ISIC_5046082,malignant,1,0.0855,0.1553,0.7145,75.4237,21.907,0.137,0.137,0.135,161.327,22.178,112.74,54.493,161.265,22.064,109.557,50.313,161.135,21.826,116.59,53.473,-0.1817030992457054,0.2800864372619278,0.0709794363729383
ISIC_5046340,benign,0,0.157,0.1246,0.7412,40.3033,27.796,0.176,0.176,0.176,157.786,27.838,129.66,53.723,157.811,27.799,129.457,54.711,157.911,27.746,125.82,56.251,-0.936668460603038,-1.058142123525081,-0.0232787182837831
ISIC_5048124,benign,0,0.1556,0.115,0.5392,33.7472,25.417,0.176,0.175,0.175,144.355,25.468,131.432,61.78,144.632,25.349,128.594,59.0,144.938,25.406,128.921,57.028,0.2026145724538124,-0.6430485327138813,-0.5113376384624551
ISIC_5048571,benign,0,0.1506,0.2086,0.6639,23.071,32.271,0.205,0.205,0.204,157.934,32.369,121.575,39.904,157.99,32.327,121.547,38.885,157.981,32.273,122.412,37.117,-0.0741785576509827,-0.1596345088729086,0.5619373339358575
ISIC_5049165,benign,0,0.1438,0.1601,0.7592,9.2266,32.36,0.2,0.201,0.201,160.82,32.178,118.792,79.673,160.891,32.294,118.539,81.122,160.952,32.407,119.073,80.104,-0.26665440966933,-0.5076211873281635,0.1859785403861392
ISIC_5049365,benign,0,0.1123,0.1881,0.7478,28.8862,26.485,0.206,0.206,0.204,129.168,26.662,135.16,59.858,129.408,26.697,132.268,54.348,129.773,26.453,133.447,58.991,-0.9463574451861866,-1.33861142060187,0.1295984195092596
ISIC_5055871,benign,0,0.188,0.1886,0.7007,28.9336,24.067,0.152,0.153,0.153,157.057,23.847,122.663,64.466,157.206,23.992,120.098,65.667,157.344,24.112,121.118,66.895,-0.2517283621989535,-0.7114204288440399,-0.355872352621823
ISIC_5059476,benign,0,0.1616,0.2264,0.7067,17.2526,33.945,0.208,0.208,0.209,162.618,33.851,152.18,54.663,162.652,33.884,152.308,55.396,162.709,33.946,152.428,53.045,-0.228146710409912,-0.015368710312094,-0.4874062450878273
ISIC_5063476,benign,0,0.7035,0.3164,0.1475,2.5664,25.562,0.196,0.196,0.197,128.715,25.274,136.169,47.652,129.067,25.234,133.59,49.574,129.373,25.527,135.357,47.26,0.6929356884445892,0.0852186137409119,0.2986526765046219
ISIC_5065245,benign,0,0.1057,0.1004,0.7634,36.3801,29.864,0.185,0.186,0.187,159.713,29.573,120.23,56.713,159.799,29.739,123.442,55.148,159.952,29.954,120.687,57.863,-0.574863754678975,-0.8575298343492328,-0.3428533466193581
ISIC_5065360,benign,0,0.2346,0.1964,0.6002,27.7867,28.881,0.18,0.181,0.182,158.923,28.605,128.035,67.545,159.028,28.786,127.076,64.656,159.148,28.975,127.415,69.366,-0.6980335113824592,-0.558127613467335,-0.1555042759331318
ISIC_5067317,benign,0,0.1414,0.2719,0.6288,23.8917,24.178,0.166,0.166,0.165,146.296,24.213,120.019,50.645,146.314,24.226,118.92,51.964,146.314,24.143,122.605,52.229,0.2782400421116521,-0.930804711032185,0.7294067991476295
